Objects
100
,,Global Angle BOLT_2:BOLT_2,,,,,,Global Angle rvr5:rvr5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
205,0,0.004153,0.038269,1.012784,101.319069,1079.411987,181.108856,0.014373,0.005267,0.505353,329.595428,869.339478,151.173416
206,0,0.004005,0.038088,1.012343,101.322495,1079.411621,181.108917,0.014175,0.005423,0.505415,329.586121,869.338562,151.165268
207,0,0.002927,0.038430,1.013053,101.321999,1079.414551,181.100739,0.014337,0.005381,0.505423,329.588226,869.345337,151.160431
208,0,0.003635,0.037975,1.012618,101.321945,1079.415894,181.102615,0.014271,0.005341,0.505297,329.589661,869.346436,151.161179
209,0,0.004257,0.038051,1.012418,101.316711,1079.411133,181.100388,0.014273,0.005448,0.505434,329.589111,869.341980,151.168182
210,0,0.003091,0.037927,1.012596,101.326012,1079.408691,181.104630,0.014332,0.005476,0.505358,329.594635,869.339844,151.167480
211,0,0.004120,0.038305,1.012567,101.327209,1079.416016,181.106796,0.014160,0.005264,0.505399,329.591248,869.344360,151.158585
212,0,0.003530,0.038132,1.012510,101.319954,1079.411133,181.107635,0.014247,0.005288,0.505379,329.587982,869.345093,151.164993
213,0,0.003635,0.037923,1.012724,101.323311,1079.412476,181.097244,0.014280,0.005390,0.505400,329.591370,869.341187,151.160156
214,0,0.003861,0.038253,1.012599,101.330475,1079.413086,181.114334,0.014250,0.005420,0.505407,329.592743,869.340759,151.166031
215,0,0.003712,0.038059,1.012735,101.320816,1079.414429,181.110443,0.014277,0.005293,0.505394,329.584686,869.346863,151.161041
216,0,0.003757,0.038066,1.012562,101.318848,1079.419434,181.103455,0.014223,0.005356,0.505413,329.584381,869.343445,151.159637
217,0,0.003699,0.037816,1.012846,101.324455,1079.415161,181.110641,0.014306,0.005315,0.505393,329.583893,869.344238,151.162094
218,0,0.003575,0.037809,1.012507,101.314720,1079.418091,181.103882,0.014108,0.005451,0.505341,329.587158,869.341492,151.169220
219,0,0.003437,0.037619,1.012673,101.318497,1079.425537,181.113800,0.014240,0.005486,0.505419,329.582397,869.341125,151.164459
220,0,0.003535,0.038201,1.012598,101.322838,1079.418457,181.110703,0.014358,0.005371,0.505341,329.583832,869.343750,151.163666
221,0,0.004347,0.037965,1.012357,101.320030,1079.414551,181.114487,0.014323,0.005327,0.505448,329.589508,869.342285,151.162048
222,0,0.003610,0.037981,1.012760,101.313057,1079.413696,181.101746,0.014263,0.005455,0.505470,329.582550,869.342651,151.156952
223,0,0.003702,0.037935,1.012688,101.317902,1079.415771,181.101883,0.014281,0.005450,0.505351,329.587982,869.342896,151.165405
224,0,0.003964,0.038295,1.012547,101.330765,1079.412964,181.117111,0.014223,0.005428,0.505455,329.582581,869.346069,151.163895
225,0,0.003276,0.038376,1.012804,101.320435,1079.419556,181.113068,0.014274,0.005416,0.505340,329.582397,869.347107,151.157928
226,0,0.003879,0.038107,1.012677,101.318420,1079.409668,181.104660,0.014280,0.005301,0.505403,329.583862,869.345703,151.162338
227,0,0.003696,0.037691,1.012571,101.314430,1079.418335,181.113998,0.014359,0.005315,0.505310,329.585541,869.344421,151.165161
228,0,0.004119,0.038305,1.012590,101.322556,1079.417847,181.110275,0.014219,0.005400,0.505323,329.586548,869.347900,151.161835
229,0,0.003700,0.038095,1.012682,101.322090,1079.419312,181.108719,0.014167,0.005375,0.505410,329.587982,869.340271,151.161957
230,0,0.003750,0.037962,1.012675,101.313728,1079.424805,181.113251,0.014220,0.005492,0.505386,329.584595,869.346069,151.165756
231,0,0.004075,0.038332,1.012718,101.321350,1079.419800,181.112137,0.014353,0.005452,0.505423,329.589783,869.344543,151.164276
232,0,0.003338,0.037901,1.012331,101.325386,1079.416626,181.108353,0.014190,0.005281,0.505349,329.588074,869.341858,151.169617
233,0,0.003576,0.038183,1.012888,101.305237,1079.423828,181.104340,0.014349,0.005301,0.505374,329.580902,869.344360,151.167130
234,0,0.003574,0.038227,1.012751,101.320824,1079.416382,181.112854,0.014099,0.005283,0.505416,329.583618,869.340027,151.167160
235,0,0.003584,0.037915,1.012645,101.319168,1079.417236,181.096710,0.014379,0.005402,0.505338,329.590240,869.341736,151.162308
236,0,0.003942,0.037918,1.012665,101.316971,1079.421875,181.107513,0.014282,0.005415,0.505323,329.584351,869.345215,151.163300
237,0,0.003243,0.037816,1.012596,101.315636,1079.411743,181.107330,0.014361,0.005470,0.505335,329.587494,869.342407,151.172134
238,0,0.003324,0.038291,1.012868,101.316833,1079.418335,181.103271,0.014133,0.005365,0.505355,329.588745,869.347656,151.157852
239,0,0.003258,0.038494,1.012841,101.311180,1079.421265,181.101151,0.014176,0.005253,0.505356,329.585907,869.351135,151.158997
240,0,0.004154,0.037864,1.012649,101.308754,1079.416260,181.111206,0.014261,0.005350,0.505391,329.580109,869.340881,151.168442
241,0,0.003764,0.037750,1.012332,101.318596,1079.415649,181.108749,0.014399,0.005305,0.505366,329.591675,869.335571,151.172089
242,0,0.003627,0.037649,1.012567,101.311798,1079.417603,181.098526,0.014318,0.005437,0.505417,329.589325,869.343140,151.163834
243,0,0.003596,0.038492,1.012716,101.311699,1079.415527,181.102020,0.014303,0.005298,0.505359,329.579346,869.349121,151.158783
244,0,0.003935,0.038475,1.012968,101.317482,1079.410034,181.106110,0.014154,0.005377,0.505349,329.584869,869.339111,151.162018
245,0,0.004017,0.037854,1.012465,101.319344,1079.413818,181.103668,0.014218,0.005341,0.505372,329.588898,869.339111,151.169830
246,0,0.003209,0.038153,1.012587,101.320694,1079.413330,181.093826,0.014305,0.005322,0.505413,329.585632,869.342896,151.155045
247,0,0.003892,0.038458,1.012838,101.315979,1079.414062,181.105438,0.014135,0.005346,0.505389,329.583710,869.335449,151.164886
248,0,0.003478,0.038000,1.012709,101.314934,1079.408447,181.107376,0.014281,0.005374,0.505383,329.584167,869.337524,151.161819
249,0,0.003141,0.038380,1.012846,101.324440,1079.412109,181.112030,0.014264,0.005373,0.505376,329.591797,869.336182,151.169037
250,0,0.003382,0.037927,1.012410,101.323463,1079.411133,181.099335,0.014431,0.005417,0.505397,329.591034,869.336060,151.161697
251,0,0.003484,0.037943,1.012583,101.311821,1079.418701,181.093826,0.014214,0.005433,0.505373,329.587219,869.340271,151.161392
252,0,0.003361,0.038418,1.012804,101.325249,1079.406616,181.104568,0.014310,0.005350,0.505422,329.585846,869.334839,151.157928
253,0,0.003590,0.037911,1.012695,101.318344,1079.408936,181.099762,0.014212,0.005427,0.505404,329.587952,869.328430,151.154633
254,0,0.003947,0.037820,1.012367,101.324638,1079.411011,181.109894,0.014293,0.005353,0.505376,329.591064,869.337341,151.160858
255,0,0.003162,0.038241,1.012674,101.318466,1079.414917,181.107483,0.014206,0.005269,0.505373,329.584137,869.336792,151.161514
256,0,0.003350,0.038031,1.012610,101.322403,1079.403564,181.097168,0.014088,0.005360,0.505409,329.590637,869.337036,151.155197
257,0,0.003653,0.037888,1.012485,101.323044,1079.408203,181.099716,0.014330,0.005281,0.505396,329.589294,869.336731,151.160248
258,0,0.003584,0.037558,1.012622,101.317780,1079.412842,181.108643,0.014153,0.005225,0.505432,329.581818,869.338562,151.164810
259,0,0.004129,0.038228,1.012417,101.325798,1079.404541,181.098877,0.014275,0.005435,0.505409,329.595123,869.333252,151.157059
260,0,0.003873,0.038182,1.012728,101.314362,1079.412842,181.092468,0.014167,0.005328,0.505437,329.587585,869.337830,151.154068
261,0,0.003612,0.038084,1.012633,101.315941,1079.413330,181.101120,0.014205,0.005356,0.505384,329.582214,869.342163,151.159882
262,0,0.003644,0.037631,1.012516,101.322014,1079.406860,181.095337,0.014240,0.005333,0.505390,329.600647,869.331543,151.159042
263,0,0.004038,0.037700,1.012415,101.322823,1079.404175,181.106476,0.014037,0.005455,0.505378,329.588379,869.335144,151.159500
264,0,0.003772,0.038165,1.012484,101.308449,1079.408569,181.094589,0.014277,0.005378,0.505400,329.587158,869.336914,151.165573
265,0,0.004553,0.038093,1.012692,101.329102,1079.410400,181.090820,0.014133,0.005303,0.505410,329.593475,869.339600,151.147461
266,0,0.003653,0.038174,1.012574,101.316376,1079.410767,181.088745,0.014163,0.005348,0.505321,329.590698,869.333252,151.158539
267,0,0.003526,0.037933,1.012694,101.310616,1079.406128,181.103485,0.014273,0.005327,0.505258,329.585144,869.333496,151.157974
268,0,0.003934,0.037586,1.012577,101.320473,1079.406738,181.094803,0.014306,0.005389,0.505389,329.588928,869.337097,151.154663
269,0,0.003795,0.037833,1.012409,101.324135,1079.408447,181.100845,0.014360,0.005394,0.505331,329.594788,869.335144,151.163925
270,0,0.003670,0.038529,1.012825,101.316528,1079.407715,181.099670,0.014073,0.005299,0.505381,329.588043,869.339111,151.161331
271,0,0.003081,0.038096,1.012647,101.318497,1079.408447,181.096832,0.014233,0.005423,0.505337,329.587463,869.336243,151.150253
272,0,0.003534,0.037767,1.012604,101.327652,1079.401123,181.108170,0.014337,0.005454,0.505385,329.589935,869.333679,151.165070
273,0,0.003584,0.037850,1.012635,101.309456,1079.410889,181.095352,0.014189,0.005342,0.505363,329.586334,869.336548,151.161499
274,0,0.003401,0.038312,1.012661,101.319664,1079.410400,181.087372,0.014261,0.005490,0.505412,329.588470,869.337219,151.154099
275,0,0.003918,0.038034,1.012399,101.324432,1079.403442,181.090302,0.014225,0.005433,0.505341,329.590790,869.330933,151.147797
276,0,0.003732,0.037796,1.012630,101.316048,1079.410278,181.095749,0.014192,0.005418,0.505380,329.588318,869.335327,151.155151
277,0,0.003562,0.037946,1.012232,101.318695,1079.406250,181.088104,0.014112,0.005356,0.505406,329.587891,869.335510,151.150375
278,0,0.003818,0.037897,1.012488,101.323189,1079.408447,181.094086,0.014329,0.005391,0.505302,329.594971,869.336548,151.155869
279,0,0.003846,0.037683,1.012509,101.312515,1079.413086,181.103455,0.014142,0.005330,0.505397,329.583679,869.336060,151.158066
280,0,0.003435,0.037795,1.012744,101.325623,1079.408813,181.099228,0.014404,0.005426,0.505378,329.595612,869.331238,151.163498
281,0,0.003552,0.037768,1.012475,101.324409,1079.411499,181.090805,0.014277,0.005413,0.505392,329.595062,869.339661,151.155869
282,0,0.003728,0.038462,1.012708,101.318222,1079.411987,181.105164,0.014277,0.005393,0.505437,329.588470,869.339172,151.164200
283,0,0.003298,0.037807,1.012822,101.333961,1079.416626,181.102036,0.014254,0.005390,0.505428,329.599060,869.338928,151.153564
284,0,0.004112,0.037294,1.012200,101.335281,1079.411255,181.106094,0.014279,0.005453,0.505358,329.600616,869.336487,151.159576
285,0,0.003968,0.037888,1.012511,101.331345,1079.415771,181.107513,0.014139,0.005481,0.505390,329.596039,869.342529,151.165817
286,0,0.003300,0.038144,1.012658,101.329475,1079.419312,181.096756,0.014271,0.005458,0.505369,329.594482,869.348083,151.157959
287,0,0.003683,0.038172,1.012528,101.333817,1079.420532,181.100159,0.014166,0.005493,0.505389,329.599609,869.346252,151.153503
288,0,0.003487,0.037883,1.012519,101.333740,1079.414062,181.106339,0.014472,0.005391,0.505333,329.600708,869.337280,151.174881
289,0,0.003370,0.037806,1.012512,101.331116,1079.416138,181.109619,0.014268,0.005319,0.505297,329.597778,869.341370,151.162582
290,0,0.003416,0.038462,1.012739,101.334770,1079.417603,181.107391,0.014314,0.005409,0.505359,329.604584,869.340027,151.156509
291,0,0.003675,0.038022,1.012565,101.338425,1079.412354,181.104477,0.014262,0.005417,0.505375,329.606415,869.341736,151.163376
292,0,0.003798,0.038157,1.012678,101.337906,1079.416992,181.108887,0.014351,0.005297,0.505365,329.600555,869.341125,151.165268
293,0,0.003900,0.038058,1.012580,101.334381,1079.420410,181.097824,0.014347,0.005358,0.505411,329.597626,869.345398,151.155777
294,0,0.003573,0.037788,1.012522,101.334740,1079.416138,181.093674,0.014385,0.005316,0.505306,329.601440,869.344299,151.163849
295,0,0.003267,0.038273,1.012854,101.347168,1079.414307,181.105118,0.014322,0.005226,0.505334,329.594116,869.344543,151.166168
296,0,0.003556,0.038075,1.012481,101.330345,1079.420044,181.098038,0.014246,0.005396,0.505337,329.598511,869.346680,151.168991
297,0,0.003421,0.037933,1.012916,101.330902,1079.417480,181.106812,0.014290,0.005298,0.505317,329.597626,869.343018,151.174057
298,0,0.003648,0.038337,1.012844,101.333954,1079.417236,181.112625,0.014209,0.005353,0.505381,329.594818,869.347290,151.172989
299,0,0.003358,0.038031,1.012733,101.328720,1079.422241,181.110870,0.014226,0.005375,0.505373,329.594391,869.345703,151.173767
300,0,0.003728,0.037602,1.012439,101.325653,1079.418091,181.107834,0.014192,0.005410,0.505316,329.601013,869.343750,151.181137
301,0,0.003616,0.037855,1.013008,101.331322,1079.424438,181.118256,0.014325,0.005274,0.505371,329.592041,869.352234,151.172623
302,0,0.004403,0.038336,1.012613,101.330292,1079.417847,181.113708,0.014180,0.005371,0.505315,329.597992,869.348022,151.171585
303,0,0.003746,0.038084,1.012646,101.331894,1079.418091,181.121552,0.014253,0.005360,0.505384,329.595459,869.346924,151.172348
304,0,0.003126,0.038131,1.012751,101.321609,1079.418945,181.110779,0.014246,0.005331,0.505369,329.594727,869.355774,151.180130
305,0,0.004358,0.038123,1.012407,101.335228,1079.414917,181.114319,0.014265,0.005395,0.505435,329.603180,869.343750,151.171143
306,0,0.004057,0.037742,1.012514,101.329323,1079.421265,181.112778,0.014235,0.005328,0.505339,329.598236,869.353943,151.172989
307,0,0.003295,0.038108,1.012978,101.325638,1079.423706,181.122757,0.014594,0.005418,0.505357,329.583740,869.358826,151.171692
308,0,0.004692,0.037886,1.012278,101.333542,1079.420044,181.119064,0.014408,0.005386,0.505399,329.602966,869.354553,151.175766
309,0,0.003609,0.037529,1.012710,101.325989,1079.424561,181.119598,0.014432,0.005437,0.505342,329.599945,869.348999,151.180557
310,0,0.003846,0.037856,1.012802,101.330269,1079.424927,181.125443,0.014385,0.005428,0.505343,329.598511,869.359436,151.182007
311,0,0.003780,0.038093,1.012593,101.332466,1079.425049,181.114853,0.014323,0.005438,0.505383,329.591675,869.358765,151.166656
312,0,0.004042,0.037943,1.012717,101.330490,1079.419922,181.124023,0.014240,0.005360,0.505350,329.593750,869.358948,151.179520
313,0,0.003533,0.037768,1.012828,101.325134,1079.425659,181.124008,0.014186,0.005470,0.505398,329.589142,869.357300,151.184341
314,0,0.003230,0.037738,1.012954,101.331619,1079.422607,181.124466,0.014367,0.005338,0.505334,329.596008,869.354736,151.183716
315,0,0.003519,0.038101,1.012766,101.332153,1079.423218,181.125641,0.014299,0.005414,0.505358,329.587128,869.353271,151.181808
316,0,0.003617,0.037810,1.012776,101.322845,1079.423218,181.116776,0.014217,0.005270,0.505375,329.590729,869.353271,151.170441
317,0,0.004115,0.038132,1.012771,101.320312,1079.422119,181.118744,0.014395,0.005552,0.505415,329.590790,869.351868,151.183136
318,0,0.003962,0.038448,1.012938,101.328911,1079.418091,181.128998,0.014348,0.005437,0.505431,329.597931,869.346558,151.189972
319,0,0.003608,0.038001,1.012916,101.327560,1079.419312,181.118561,0.014157,0.005349,0.505354,329.587799,869.348022,151.174377
320,0,0.003909,0.038030,1.012711,101.317070,1079.422729,181.110794,0.014242,0.005451,0.505459,329.587952,869.349060,151.176773
321,0,0.003335,0.037931,1.012815,101.325005,1079.418457,181.120239,0.014369,0.005370,0.505397,329.589447,869.348022,151.178833
322,0,0.003301,0.037837,1.012920,101.321068,1079.417114,181.119888,0.014331,0.005353,0.505367,329.585785,869.348816,151.181259
323,0,0.003785,0.038108,1.012428,101.324455,1079.412964,181.119492,0.014277,0.005404,0.505431,329.586456,869.346924,151.176010
324,0,0.003922,0.038332,1.012515,101.322708,1079.417969,181.120483,0.014474,0.005495,0.505398,329.588806,869.348999,151.176590
325,0,0.003233,0.037591,1.012768,101.329834,1079.409424,181.131332,0.014581,0.005529,0.505307,329.594543,869.345825,151.192490
326,0,0.003217,0.037995,1.012651,101.321671,1079.411865,181.108521,0.014336,0.005481,0.505308,329.589508,869.342468,151.181671
327,0,0.003064,0.038137,1.012874,101.316879,1079.408691,181.121765,0.014307,0.005340,0.505445,329.588287,869.347656,151.178864
328,0,0.003962,0.037696,1.012764,101.325813,1079.414795,181.120453,0.014329,0.005289,0.505357,329.591492,869.344727,151.179962
329,0,0.003823,0.038340,1.012738,101.316872,1079.416748,181.110718,0.014364,0.005409,0.505340,329.588257,869.345093,151.181961
330,0,0.003598,0.038315,1.012507,101.321548,1079.418823,181.114685,0.014219,0.005353,0.505335,329.583282,869.346069,151.174011
331,0,0.002781,0.038172,1.012932,101.335312,1079.411743,181.120071,0.014346,0.005437,0.505449,329.593414,869.344849,151.174042
332,0,0.003567,0.037871,1.012736,101.327705,1079.414795,181.112442,0.014423,0.005367,0.505399,329.596008,869.342590,151.185516
333,0,0.003427,0.038006,1.012570,101.321571,1079.415894,181.115234,0.014129,0.005350,0.505347,329.586517,869.351135,151.177124
334,0,0.003623,0.038195,1.012645,101.322647,1079.413330,181.105484,0.014362,0.005449,0.505397,329.600891,869.342773,151.189484
335,0,0.004230,0.038248,1.012547,101.318970,1079.412476,181.112427,0.014261,0.005285,0.505404,329.586548,869.345703,151.171600
336,0,0.002985,0.038361,1.012709,101.316498,1079.411865,181.111298,0.014363,0.005273,0.505355,329.589539,869.345459,151.177628
337,0,0.004277,0.037810,1.012223,101.318405,1079.415771,181.112732,0.014385,0.005480,0.505376,329.596619,869.340942,151.182587
338,0,0.004041,0.037988,1.012506,101.319504,1079.416748,181.115494,0.014482,0.005311,0.505351,329.593079,869.339600,151.180862
339,0,0.003172,0.038119,1.012858,101.321075,1079.413940,181.113968,0.014405,0.005332,0.505321,329.592529,869.340942,151.176270
340,0,0.003398,0.037426,1.012530,101.315323,1079.409668,181.112030,0.014311,0.005380,0.505378,329.594666,869.339111,151.181259
341,0,0.003909,0.037902,1.012535,101.324074,1079.410767,181.115295,0.014407,0.005308,0.505341,329.594269,869.341675,151.180420
342,0,0.003663,0.037869,1.012747,101.311020,1079.417725,181.099258,0.014094,0.005301,0.505309,329.582855,869.345886,151.163834
343,0,0.003019,0.037779,1.012842,101.320549,1079.409180,181.116333,0.014356,0.005422,0.505357,329.590332,869.333496,151.178543
344,0,0.003167,0.037747,1.012792,101.320969,1079.409180,181.114136,0.014114,0.005348,0.505390,329.587555,869.333069,151.183151
345,0,0.004099,0.038167,1.012721,101.309334,1079.409668,181.109238,0.014363,0.005486,0.505424,329.582581,869.334717,151.171738
346,0,0.003251,0.037522,1.012652,101.311264,1079.411987,181.104324,0.014269,0.005464,0.505396,329.587158,869.330566,151.173782
347,0,0.003228,0.037448,1.012557,101.307808,1079.407959,181.104492,0.014300,0.005342,0.505399,329.583618,869.335632,151.174271
348,0,0.003113,0.037699,1.012705,101.310562,1079.405396,181.110077,0.014479,0.005315,0.505296,329.590210,869.333191,151.178238
349,0,0.003412,0.037765,1.012477,101.318298,1079.409302,181.103836,0.014371,0.005439,0.505455,329.589233,869.333252,151.166336
350,0,0.003943,0.038000,1.012519,101.312317,1079.406494,181.105835,0.014292,0.005334,0.505401,329.581451,869.334473,151.169006
351,0,0.003100,0.037856,1.012737,101.311333,1079.408936,181.103409,0.014113,0.005283,0.505369,329.584930,869.334961,151.173203
352,0,0.003216,0.037940,1.012579,101.322838,1079.407349,181.103577,0.014405,0.005324,0.505349,329.591644,869.330078,151.170654
353,0,0.003473,0.037926,1.012597,101.311096,1079.405151,181.107498,0.014409,0.005384,0.505379,329.586365,869.331726,151.167816
354,0,0.003995,0.038112,1.012648,101.321571,1079.402710,181.104523,0.014153,0.005396,0.505406,329.591553,869.337646,151.166290
355,0,0.002878,0.038372,1.012567,101.331718,1079.403809,181.108337,0.014292,0.005437,0.505354,329.597351,869.334778,151.170242
